FDD,LAI_summer,MAAT,P_annual,P_summer,ROS_days,SWE_max,TDD,T_JJA_mean,T_annual_range,T_summer_max,T_summer_mean,T_winter_mean,heat_wave_days,lat,lon,snow_depth_winter,snow_off_doy,soil_T,soil_moisture,wind_direction_winter,wind_speed_winter_mean,year,NDVI_summer,NDWI_annual_mean,FIRMS_fire_days,site_id,aspect_deg,bulk_density_0cm,bulk_density_30cm,clay_pct_0cm,clay_pct_30cm,eastness,elevation_m,northness,sand_pct_0cm,sand_pct_30cm,silt_pct_0cm,slope_deg,soc_gkg_0cm,soc_gkg_30cm,soc_gkg_avg_0_30cm,tpi,tri,landcover_esa_2020,landcover_esa_2021,soil_texture_0cm,soil_texture_30cm,landcover_igbp,dist_to_coast_km,continentality_dist
4897.670200923725,0.959433665535844,-12.536951587952407,229.4136739060055,46.176561610304724,0.0,0.11534604481288363,334.2198229090393,3.331022166517145,28.644146658666408,17.915808628627254,3.331022166517145,-25.313124492149267,0.18571428571428572,71.31667,-156.6,0.44669994764496396,180.0,-2.8860643983997547,0.2752009386557175,61.490486683463075,6.283870734905527,1970,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1971,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
4938.653143189916,0.959433665535844,-12.585284308079682,209.97490176816606,73.06686323804041,0.0,0.1487443631035941,357.60965504891766,3.5429716069707116,32.201617266040316,17.652222584315734,3.5429716069707116,-28.658645659069606,0.0,71.31667,-156.6,0.6534156018007624,180.0,-3.1736499971122845,0.23980172496513183,91.67364887843297,4.529919334093293,1971,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1972,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
3762.772855504345,3.89705960801283,-6.067289347888174,484.1538377414154,218.92281997023915,0.0,0.18940143585205077,1543.9613150278747,13.942842498891128,38.49861330719315,27.5213562011719,13.942842498891128,-24.555770808302032,29.0,65.1666667,-147.9,0.7554314431179775,147.0,2.8865822507255414,0.3436473055626158,51.30141899437359,1.9280266587178543,1972,,,,65.16667_-147.9,245.7793523147399,7.644283760101031,10.985137645151301,11.226582405719945,12.028988737528021,-0.5356791772478888,425.61511319028705,-0.10477736133972818,36.59986976264461,39.037091424001225,52.173547831635396,8.582114896687367,6.221092333040519,1.7576492594389186,3.989370796239717,35.926114554774344,32.570566328216145,10.0,10.000000000000005,8.0,7.0,8,477.77416839035067,6.1712290214981635
4662.259274995429,0.959433665535844,-11.429418430435302,218.2039992446707,77.9744749264096,0.0,0.09643264429909844,489.58950454212595,5.040421679150924,32.359863488562745,18.96151108878002,5.040421679150924,-27.319441809411813,1.1857142857142857,71.31667,-156.6,0.4055211128736958,180.0,-3.208011387475979,0.24506247770778508,28.57107011333135,4.612655497740355,1972,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1973,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
3437.3237912495856,3.89705960801283,-5.3331365180104395,518.2873939618944,311.153241823596,0.0,0.14321937561035156,1486.4482743581161,12.145986143398726,34.628474681304944,23.2336853027344,12.145986143398726,-22.482488537906214,12.4,65.1666667,-147.9,0.6200886587078652,133.0,2.8838770024506744,0.36193747258448333,55.2254518741329,1.8729906530744713,1973,,,,65.16667_-147.9,245.7793523147399,7.644283760101031,10.985137645151301,11.226582405719945,12.028988737528021,-0.5356791772478888,425.61511319028705,-0.10477736133972818,36.59986976264461,39.037091424001225,52.173547831635396,8.582114896687367,6.221092333040519,1.7576492594389186,3.989370796239717,35.926114554774344,32.570566328216145,10.0,10.000000000000005,8.0,7.0,8,477.77416839035067,6.1712290214981635
4261.333414885283,0.959433665535844,-10.48353242202426,315.96482964524677,155.8973268970671,0.0,0.11581766741616385,441.8550550898622,4.1208068009660295,27.493689070166578,18.066338141305128,4.1208068009660295,-23.372882269200552,0.0,71.31667,-156.6,0.4846699124699036,180.0,-2.8406161333140845,0.29520659330438903,214.9145370273445,4.934954138247411,1973,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1974,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
3866.1861814117347,3.89705960801283,-6.003375461075427,394.0944134477655,198.23527853335676,0.0,0.09615154266357423,1680.6521193186472,13.166098933516842,37.39905744212628,22.650503540039086,13.166098933516842,-24.232958508609432,27.0,65.1666667,-147.9,0.4468464712078652,131.39999999999998,3.0927039960364935,0.3167831109993625,45.257998040695014,1.9724424859892289,1974,,,,65.16667_-147.9,245.7793523147399,7.644283760101031,10.985137645151301,11.226582405719945,12.028988737528021,-0.5356791772478888,425.61511319028705,-0.10477736133972818,36.59986976264461,39.037091424001225,52.173547831635396,8.582114896687367,6.221092333040519,1.7576492594389186,3.989370796239717,35.926114554774344,32.570566328216145,10.0,10.000000000000005,8.0,7.0,8,477.77416839035067,6.1712290214981635
5019.789388558602,0.959433665535844,-12.615245002884237,173.43111364773557,87.28014525490168,0.0,0.10689400468553814,427.84020750872526,3.8968925694056966,26.439592375165937,17.94148151942664,3.8968925694056966,-22.54269980576024,0.0,71.31667,-156.6,0.4748513446152689,180.0,-4.18363176314884,0.2843052236501113,333.80497744895325,5.250744011945196,1974,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1975,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
3681.016463470453,3.89705960801283,-5.641535970666894,482.641925972905,255.00067280488852,1.0,0.13476848602294922,1616.7515059153266,13.838941072456988,38.539937598539325,29.42799987792971,13.838941072456988,-24.70099652608234,26.400000000000002,65.1666667,-147.9,0.5511521242977528,133.0,2.87420172499219,0.3291580633366065,46.87027534080744,1.9082846857311315,1975,,,,65.16667_-147.9,245.7793523147399,7.644283760101031,10.985137645151301,11.226582405719945,12.028988737528021,-0.5356791772478888,425.61511319028705,-0.10477736133972818,36.59986976264461,39.037091424001225,52.173547831635396,8.582114896687367,6.221092333040519,1.7576492594389186,3.989370796239717,35.926114554774344,32.570566328216145,10.0,10.000000000000005,8.0,7.0,8,477.77416839035067,6.1712290214981635
5020.931682737884,0.959433665535844,-12.946435792684422,243.15636798355447,111.26846338638725,0.0,0.07754285608019149,308.429054200765,3.2357727563400385,33.25503356797989,21.796679251534623,3.2357727563400385,-30.019260811639864,1.0,71.31667,-156.6,0.24769890994933785,180.0,-7.111810752433457,0.28560909280347807,66.86701419499799,4.453214903678303,1975,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1976,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
3067.9465029398534,3.89705960801283,-3.6593612914757845,373.45429272272884,137.93061919763613,0.0,0.12154788970947265,1702.4466215769476,14.432584315429324,39.83419497062458,25.75102539062502,14.432584315429324,-25.401610655195253,35.8,65.1666667,-147.9,0.450805389747191,126.4,3.0605569520715106,0.29838637330216344,48.20873267161541,1.9291883935695329,1976,,,,65.16667_-147.9,245.7793523147399,7.644283760101031,10.985137645151301,11.226582405719945,12.028988737528021,-0.5356791772478888,425.61511319028705,-0.10477736133972818,36.59986976264461,39.037091424001225,52.173547831635396,8.582114896687367,6.221092333040519,1.7576492594389186,3.989370796239717,35.926114554774344,32.570566328216145,10.0,10.000000000000005,8.0,7.0,8,477.77416839035067,6.1712290214981635
4567.679644170749,0.959433665535844,-11.402975327603075,184.4981909731043,50.08937427229044,0.0,0.08320948668888636,405.59364959562646,4.1959166056395345,32.65105900577795,16.987002258300805,4.1959166056395345,-28.45514240013843,0.0,71.31667,-156.6,0.36356337153892454,180.0,-4.738933466085809,0.2816683070785612,28.933053424194163,4.259866329226335,1976,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1977,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
3091.1358521525003,3.89705960801283,-3.7181699337102603,557.9567873429845,261.04580019286345,0.4,0.12194766998291015,1723.6863100687683,14.751857480898082,30.85492117714143,27.099533081054712,14.751857480898082,-16.10306369624335,33.4,65.1666667,-147.9,0.40516371137640456,135.0,2.9151842795011587,0.329980593810588,45.715503660264766,2.0752815536091136,1977,,,,65.16667_-147.9,245.7793523147399,7.644283760101031,10.985137645151301,11.226582405719945,12.028988737528021,-0.5356791772478888,425.61511319028705,-0.10477736133972818,36.59986976264461,39.037091424001225,52.173547831635396,8.582114896687367,6.221092333040519,1.7576492594389186,3.989370796239717,35.926114554774344,32.570566328216145,10.0,10.000000000000005,8.0,7.0,8,477.77416839035067,6.1712290214981635
4365.261909378857,0.959433665535844,-10.47082689115596,202.83062996127958,47.98474148000634,0.0,0.09907386916024345,545.6273599849,5.256470335317149,29.697778589928518,25.97053196498328,5.256470335317149,-24.441308254611354,4.420000000000001,71.31667,-156.6,0.43029802398926564,180.0,-2.7299538586115504,0.25111879710936535,64.55824611769819,6.15472665980743,1977,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1978,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
2543.625286585483,3.89705960801283,-2.1740998303058747,372.19128360127695,200.9224635805424,2.0,0.0940999984741211,1714.6417637888615,13.853399867801988,32.7971178157726,26.6757751464844,13.853399867801988,-18.94371794797061,30.2,65.1666667,-147.9,0.342602264747191,117.8,3.017990049075672,0.2978600051376846,55.799409854189534,1.8236278958550176,1978,,,,65.16667_-147.9,245.7793523147399,7.644283760101031,10.985137645151301,11.226582405719945,12.028988737528021,-0.5356791772478888,425.61511319028705,-0.10477736133972818,36.59986976264461,39.037091424001225,52.173547831635396,8.582114896687367,6.221092333040519,1.7576492594389186,3.989370796239717,35.926114554774344,32.570566328216145,10.0,10.000000000000005,8.0,7.0,8,477.77416839035067,6.1712290214981635
2192.4548399607293,2.7263814144521916,-3.6201105456646587,850.884286063664,189.70795099394877,3.0,0.22855281829833984,859.4799107869493,7.893865147964334,20.89956573726215,19.350854492187523,7.893865147964334,-13.005700589297817,0.0,68.33333,18.83333,0.5961310568820225,180.0,1.6930115119878337,0.22399837018806,216.551624864064,1.9618120400515133,1978,,,,68.33333_18.83333,130.43744065680613,7.36679238032254,11.371646506307298,10.090308281461562,10.304988180831057,0.2698180837449542,539.3050170071778,0.2776658229439373,47.4180053532569,49.73424967268277,42.49168636528162,5.158137210126857,4.60748294152081,2.3706839925108003,3.4890834670158126,17.736321806541707,15.633699812526208,30.000000000000007,30.000000000000036,7.0,7.0,7,123.48250103532182,4.8241651520929745
4135.258964890243,0.959433665535844,-10.072621698234766,188.66407131996476,71.23122243115095,0.0,0.08191956996917725,468.82466673279055,4.524439956050233,26.53518334506761,17.832807595389255,4.524439956050233,-22.010743389017364,0.08142857142857143,71.31667,-156.6,0.36523109105387236,180.0,-2.998182397949191,0.2646735408005447,81.36321003244556,4.715099267166446,1978,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1979,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
3104.5952047983765,3.89705960801283,-3.631107969947857,432.89805027059805,212.43760785256782,5.0,0.15439281463623045,1708.4585995992045,13.993532854296758,35.71012931338905,23.732040405273462,13.993532854296758,-21.71659645909229,38.0,65.1666667,-147.9,0.573266327247191,131.0,3.214980971507532,0.30909398781074265,51.07790891726785,1.8404867817646968,1979,,,,65.16667_-147.9,245.7793523147399,7.644283760101031,10.985137645151301,11.226582405719945,12.028988737528021,-0.5356791772478888,425.61511319028705,-0.10477736133972818,36.59986976264461,39.037091424001225,52.173547831635396,8.582114896687367,6.221092333040519,1.7576492594389186,3.989370796239717,35.926114554774344,32.570566328216145,10.0,10.000000000000005,8.0,7.0,8,477.77416839035067,6.1712290214981635
1890.834111277258,2.7263814144521916,-2.8030794189089647,784.3284663777758,220.60030004178444,3.0,0.23720550537109375,865.8100118001329,8.172627441350528,22.3806974491319,19.91053161621096,8.172627441350528,-14.208070007781373,0.0,68.33333,18.83333,0.5967345505617978,180.0,1.6207530639982224,0.22502488705701443,210.2354175987242,1.8405383084960756,1979,,,,68.33333_18.83333,130.43744065680613,7.36679238032254,11.371646506307298,10.090308281461562,10.304988180831057,0.2698180837449542,539.3050170071778,0.2776658229439373,47.4180053532569,49.73424967268277,42.49168636528162,5.158137210126857,4.60748294152081,2.3706839925108003,3.4890834670158126,17.736321806541707,15.633699812526208,30.000000000000007,30.000000000000036,7.0,7.0,7,123.48250103532182,4.8241651520929745
4118.461637486038,0.959433665535844,-9.724753208898948,246.61653943960823,105.83779125776283,0.022857142857142857,0.07803410598209927,578.2810402973745,5.920776419128073,29.939091280754262,18.42254841395789,5.920776419128073,-24.018314861626184,0.2671428571428572,71.31667,-156.6,0.34353208391853934,180.0,-2.5285445256334595,0.2762528753006165,102.45757069310783,4.401515480732645,1979,,,,71.31667_-156.6,153.34717917987047,8.96587588667002,11.420925640290621,20.59402683556053,20.85069363872547,0.17711130607240297,1.826835673251206,-0.17557446230621396,47.312394498209585,48.12717089128824,32.09357866622989,0.37241264771896293,6.483519653476402,3.675319747205189,5.079419700340785,0.26089222328464023,1.0603681655268622,89.99999999999999,90.0,7.0,7.0,11,3.441419368453732,1.4909740029378125
,,,,,,,,,,,,,,64.9,-147.8166667,,,,,,,1980,,,,64.9_-147.81667,201.3356654280284,8.179600499049037,12.259049625713276,8.443586522186742,8.54315639777347,-0.27817372526846423,259.03201489043425,-0.5946460856731793,35.70763318152472,36.82261512153414,55.848780296288545,6.842498950876431,4.893718264146981,1.3907806801723985,3.142249472159688,-8.420182860093767,24.3719950331732,10.0,10.0,8.0,8.0,5,447.89435176832546,6.106787563325848
